Data;Eur;GBP;USD;CAD;AUD;SGD;CHF;JPY;KRW;BRL;RUB
28/09/1999;1,00;0,63;1,03;1,50;1,57;1,72;1,61;109,10;1178,50;1,89;29,53
29/09/1999;1,00;0,63;1,03;1,49;1,55;1,71;1,61;108,89;1167,01;1,87;29,48
30/09/1999;1,00;0,62;1,02;1,48;1,53;1,71;1,61;108,05;1149,97;1,84;29,24
01/10/1999;1,00;0,62;1,01;1,47;1,52;1,69;1,61;105,81;1132,77;1,81;28,97
02/10/1999;1,00;0,62;1,01;1,46;1,52;1,69;1,61;106,42;1136,59;1,81;28,85
03/10/1999;1,00;0,62;1,01;1,46;1,52;1,69;1,61;106,99;1144,85;1,82;28,88
04/10/1999;1,00;0,61;1,01;1,46;1,52;1,69;1,61;106,44;1135,74;1,80;28,80
05/10/1999;1,00;0,61;1,01;1,46;1,52;1,69;1,61;105,53;1138,33;1,80;28,83
06/10/1999;1,00;0,61;1,00;1,45;1,53;1,69;1,61;105,54;1128,86;1,77;28,60
07/10/1999;1,00;0,61;1,00;1,44;1,53;1,69;1,61;105,69;1128,41;1,78;28,60
08/10/1999;1,00;0,61;1,00;1,44;1,53;1,70;1,61;106,04;1130,09;1,78;28,67
09/10/1999;1,00;0,61;1,00;1,43;1,53;1,68;1,61;105,43;1120,90;1,77;28,48
10/10/1999;1,00;0,61;0,98;1,42;1,52;1,68;1,61;103,74;1102,87;1,76;28,20
11/10/1999;1,00;0,60;0,98;1,42;1,54;1,66;1,61;104,62;1100,25;1,78;28,05
12/10/1999;1,00;0,60;0,97;1,41;1,53;1,65;1,61;104,62;1093,55;1,74;27,74
13/10/1999;1,00;0,61;0,97;1,41;1,53;1,65;1,61;105,51;1099,19;1,74;27,92
14/10/1999;1,00;0,61;0,97;1,40;1,54;1,65;1,61;105,78;1101,41;1,73;28,04
15/10/1999;1,00;0,62;0,98;1,42;1,56;1,66;1,61;105,99;1112,39;1,75;28,36
16/10/1999;1,00;0,61;0,98;1,40;1,53;1,65;1,61;106,02;1104,08;1,73;28,09
17/10/1999;1,00;0,62;0,99;1,44;1,56;1,68;1,61;107,91;1118,22;1,75;28,49
18/10/1999;1,00;0,62;0,99;1,43;1,56;1,68;1,61;108,16;1114,35;1,75;28,43
19/10/1999;1,00;0,61;0,99;1,43;1,56;1,67;1,61;107,11;1105,66;1,75;28,34
20/10/1999;1,00;0,61;0,98;1,42;1,55;1,66;1,61;107,42;1092,93;1,73;28,27
21/10/1999;1,00;0,62;0,99;1,43;1,56;1,67;1,61;106,85;1110,03;1,75;28,39
22/10/1999;1,00;0,62;0,98;1,43;1,56;1,66;1,61;106,46;1101,81;1,74;28,09
23/10/1999;1,00;0,61;0,98;1,43;1,55;1,67;1,60;106,97;1103,05;1,74;28,19
24/10/1999;1,00;0,62;0,99;1,44;1,56;1,69;1,60;109,30;1119,88;1,76;28,63
25/10/1999;1,00;0,61;0,99;1,43;1,56;1,68;1,60;109,27;1113,93;1,75;28,45
26/10/1999;1,00;0,62;0,99;1,43;1,57;1,68;1,60;109,73;1117,10;1,75;28,49
27/10/1999;1,00;0,62;1,00;1,46;1,60;1,71;1,61;111,11;1137,06;1,78;28,96
28/10/1999;1,00;0,63;1,01;1,48;1,62;1,72;1,61;111,88;1141,12;1,80;28,99
29/10/1999;1,00;0,62;0,99;1,45;1,61;1,70;1,61;109,55;1133,50;1,76;28,50
30/10/1999;1,00;0,62;0,98;1,43;1,58;1,68;1,61;108,79;1115,59;1,74;28,21
31/10/1999;1,00;0,61;0,96;1,40;1,57;1,65;1,61;105,22;1092,47;1,71;27,60
01/11/1999;1,00;0,61;0,97;1,41;1,58;1,67;1,61;106,81;1098,59;1,72;27,88
02/11/1999;1,00;0,61;0,97;1,40;1,60;1,66;1,61;104,65;1090,10;1,71;27,67
03/11/1999;1,00;0,61;0,97;1,41;1,60;1,67;1,61;104,38;1089,13;1,71;27,80
04/11/1999;1,00;0,61;0,97;1,41;1,59;1,66;1,61;104,17;1081,76;1,69;27,64
05/11/1999;1,00;0,61;0,96;1,40;1,60;1,66;1,61;103,47;1079,92;1,68;27,59
06/11/1999;1,00;0,61;0,96;1,39;1,59;1,65;1,61;103,00;1073,19;38,99;27,38
07/11/1999;1,00;0,60;0,95;1,39;1,57;1,64;1,61;102,24;1067,62;1,67;27,26
08/11/1999;1,00;0,61;0,96;1,40;1,57;1,65;1,61;102,44;1079,21;1,67;27,44
09/11/1999;1,00;0,61;0,96;1,40;1,57;1,64;1,61;102,27;1075,60;1,67;27,39
10/11/1999;1,00;0,61;0,97;1,42;1,58;1,66;1,61;102,23;1087,47;1,70;27,69
11/11/1999;1,00;0,61;0,96;1,41;1,56;1,64;1,61;100,93;1075,58;1,67;27,41
12/11/1999;1,00;0,61;0,96;1,41;1,57;1,65;1,61;101,74;1078,59;1,68;27,44
13/11/1999;1,00;0,62;0,97;1,42;1,58;1,66;1,61;101,73;1081,58;1,68;27,53
14/11/1999;1,00;0,61;0,97;1,43;1,59;1,66;1,61;102,31;1080,38;1,68;27,76
15/11/1999;1,00;0,62;0,97;1,43;1,60;1,67;1,61;103,71;1085,95;1,69;27,59
16/11/1999;1,00;0,62;0,97;1,43;1,59;1,67;1,61;103,46;1082,80;1,69;27,53
17/11/1999;1,00;0,61;0,96;1,41;1,58;1,65;1,61;102,88;1068,35;1,66;27,24
18/11/1999;1,00;0,61;0,97;1,42;1,60;1,65;1,60;103,88;1067,58;1,67;27,23
19/11/1999;1,00;0,61;0,97;1,42;1,60;1,67;1,59;104,09;1077,51;1,66;27,55
20/11/1999;1,00;0,61;0,97;1,42;1,58;1,67;1,59;103,77;1080,35;1,68;27,46
21/11/1999;1,00;0,61;0,96;1,41;1,57;1,66;1,59;102,59;1073,16;1,69;27,29
22/11/1999;1,00;0,60;0,96;1,39;1,57;1,64;1,59;100,77;1061,50;1,67;27,14
23/11/1999;1,00;0,60;0,96;1,39;1,56;1,64;1,59;100,35;1057,30;1,67;27,35
24/11/1999;1,00;0,60;0,96;1,39;1,58;1,64;1,59;98,53;1056,06;1,68;27,35
25/11/1999;1,00;0,60;0,96;1,39;1,57;1,64;1,59;100,27;1062,15;1,66;27,47
26/11/1999;1,00;0,60;0,95;1,38;1,58;1,64;1,58;100,74;1062,64;1,66;27,42
27/11/1999;1,00;0,61;0,97;1,41;1,60;1,66;1,57;101,71;1077,54;1,69;27,74
28/11/1999;1,00;0,61;0,96;1,39;1,60;1,65;1,57;101,04;1069,37;1,68;27,57
29/11/1999;1,00;0,60;0,96;1,39;1,60;1,64;1,57;100,71;1059,87;1,67;27,43
30/11/1999;1,00;0,61;0,96;1,40;1,60;1,65;1,57;101,92;1062,80;1,67;27,42
01/12/1999;1,00;0,61;0,96;1,40;1,61;1,65;1,57;102,61;1065,14;1,67;27,45
02/12/1999;1,00;0,60;0,96;1,40;1,61;1,64;1,57;101,11;1060,44;1,67;27,32
03/12/1999;1,00;0,60;0,95;1,39;1,59;1,64;1,57;101,09;1055,88;1,67;27,22
04/12/1999;1,00;0,60;0,95;1,41;1,60;1,63;1,57;100,86;1060,27;1,70;27,20
05/12/1999;1,00;0,60;0,96;1,42;1,62;1,64;1,57;99,40;1068,04;1,71;27,71
06/12/1999;1,00;0,60;0,95;1,41;1,60;1,61;1,57;98,97;1054,42;1,69;27,31
07/12/1999;1,00;0,60;0,95;1,40;1,58;1,61;1,57;98,79;1051,99;1,67;27,10
08/12/1999;1,00;0,59;0,94;1,38;1,58;1,59;1,57;98,37;1040,42;1,67;26,84
09/12/1999;1,00;0,95;1,73;1,35;2,02;3,52;1,32;158,00;1210,11;12,37;60,59
10/12/1999;1,00;0,76;2,92;1,81;1,79;2,63;1,55;156,85;1930,12;3,18;72,73
11/12/1999;1,00;0,59;0,93;1,37;1,56;1,58;1,57;98,15;1030,95;6,20;26,52
12/12/1999;1,00;0,58;0,92;1,35;1,56;1,57;1,57;97,85;1018,91;1,65;26,16
13/12/1999;1,00;0,58;0,92;1,35;1,56;1,56;1,57;97,57;1017,71;1,65;26,11
14/12/1999;1,00;0,58;0,91;1,35;1,56;1,55;1,57;97,48;1006,94;1,64;25,80
15/12/1999;1,00;0,63;0,86;1,50;1,72;3,11;1,64;104,31;1728,63;13,38;48,41
16/12/1999;1,00;0,58;0,91;1,35;1,56;1,56;1,56;99,15;1010,94;1,65;25,91
17/12/1999;1,00;0,57;0,89;1,33;1,52;1,53;1,54;97,46;989,92;1,61;25,33
18/12/1999;1,00;0,58;0,89;1,34;1,52;1,54;1,55;97,35;994,13;1,63;25,40
19/12/1999;1,00;0,58;0,90;1,35;1,52;1,55;1,55;97,21;997,51;1,63;25,50
20/12/1999;1,00;0,59;0,90;1,33;1,52;1,54;1,55;97,17;991,92;1,61;25,39
21/12/1999;1,00;0,58;0,90;1,34;1,55;1,55;1,55;98,25;993,77;1,62;25,45
22/12/1999;1,00;0,60;0,91;1,36;1,56;1,57;1,56;99,13;1008,73;1,65;25,76
23/12/1999;1,00;0,61;0,91;1,36;1,58;1,57;1,56;98,53;1012,44;1,65;26,03
24/12/1999;1,00;0,60;0,90;1,34;1,56;1,56;1,55;98,01;1008,07;1,65;25,59
25/12/1999;1,00;0,60;0,91;1,36;1,59;1,59;1,56;100,07;1020,06;1,68;25,85
26/12/1999;1,00;0,60;0,91;1,35;1,58;1,57;1,55;98,89;1011,51;1,65;25,66
27/12/1999;1,00;0,60;0,89;1,33;1,57;1,55;1,55;97,98;995,12;1,62;25,31
28/12/1999;1,00;0,60;0,89;1,34;1,58;1,55;1,55;97,60;999,91;1,64;25,33
29/12/1999;1,00;0,60;0,89;1,33;1,56;1,53;1,55;95,69;995,44;1,63;24,70
30/12/1999;1,00;0,61;0,90;1,35;1,58;1,56;1,55;96,57;1016,89;1,66;25,43
31/12/1999;1,00;0,62;0,91;1,36;1,58;1,58;1,56;97,30;1032,91;1,69;25,81
01/01/2000;1,00;0,62;0,91;1,37;1,59;1,58;1,56;97,58;1031,93;1,69;25,78
02/01/2000;1,00;0,61;0,90;1,36;1,58;1,56;1,56;96,81;1017,94;1,65;25,52
03/01/2000;1,00;0,62;0,91;1,37;1,60;1,58;1,56;98,22;1038,46;1,69;25,84
04/01/2000;1,00;0,62;0,93;1,39;1,61;1,61;1,57;99,32;1054,00;1,70;26,19
05/01/2000;1,00;0,62;0,94;1,41;1,62;1,62;1,57;99,80;1064,51;1,72;26,45
06/01/2000;1,00;0,62;0,93;1,40;1,63;1,61;1,57;99,90;1049,84;1,70;26,24
07/01/2000;1,00;0,62;0,93;1,40;1,63;1,62;1,57;101,41;1056,91;1,70;26,42
08/01/2000;1,00;0,63;0,94;1,39;1,63;1,61;1,57;101,62;1052,70;1,70;26,60
09/01/2000;1,00;0,62;0,94;1,39;1,62;1,62;1,57;101,51;1053,97;1,70;26,69
10/01/2000;1,00;0,63;0,95;1,40;1,63;1,63;1,57;101,24;1057,94;1,70;26,83
11/01/2000;1,00;0,63;0,96;1,41;1,62;1,65;1,57;101,00;1064,68;1,72;27,08
12/01/2000;1,00;0,64;0,97;1,43;1,63;1,67;1,57;102,12;1079,64;1,74;27,35
13/01/2000;1,00;0,63;0,95;1,40;1,62;1,64;1,57;101,42;1060,76;1,71;27,01
14/01/2000;1,00;0,63;0,95;1,41;1,62;1,64;1,56;101,55;1060,41;1,72;27,04
15/01/2000;1,00;0,63;0,96;1,41;1,61;1,65;1,56;102,05;1067,25;18,35;27,11
16/01/2000;1,00;0,64;0,96;1,42;1,60;1,66;1,57;102,52;1073,98;1,75;27,33
17/01/2000;1,00;0,63;0,95;1,40;1,59;1,64;1,56;100,92;1061,64;1,72;26,97
18/01/2000;1,00;0,63;0,96;1,41;1,57;1,65;1,56;101,65;1068,02;1,73;27,06
19/01/2000;1,00;0,64;0,96;1,41;1,60;1,67;1,56;101,86;1081,90;1,74;27,29
20/01/2000;1,00;0,63;0,95;1,40;1,58;1,65;1,56;100,62;1067,79;1,72;26,76
21/01/2000;1,00;0,63;0,95;1,39;1,58;1,64;1,55;99,76;1060,10;1,71;26,75
22/01/2000;1,00;0,62;0,94;1,39;1,57;1,63;1,55;99,10;1052,69;34,42;26,51
23/01/2000;1,00;0,63;0,94;1,39;1,58;1,63;1,55;98,12;1053,61;1,71;26,43
24/01/2000;1,00;0,62;0,93;1,39;1,57;1,62;1,55;98,38;1043,25;1,70;26,24
25/01/2000;1,00;0,63;0,94;1,39;1,57;1,63;1,55;99,16;1051,39;1,71;26,43
26/01/2000;1,00;0,63;0,94;1,39;1,57;1,63;1,55;99,56;1050,56;1,72;26,41
27/01/2000;1,00;0,63;0,95;1,41;1,57;1,65;1,56;99,56;1059,90;1,73;26,69
28/01/2000;1,00;0,63;0,96;1,42;1,59;1,65;1,56;100,57;1064,68;1,73;26,80
29/01/2000;1,00;0,63;0,95;1,40;1,58;1,64;1,56;100,58;1057,72;1,72;26,67
30/01/2000;1,00;0,63;0,95;1,41;1,59;1,65;1,55;100,78;1058,65;1,72;26,62
31/01/2000;1,00;0,63;0,95;1,42;1,61;1,66;1,55;101,73;1066,07;1,73;26,76
01/02/2000;1,00;0,63;0,95;1,42;1,62;1,66;1,55;102,44;1068,13;1,72;26,71
02/02/2000;1,00;0,63;0,95;1,41;1,61;1,65;1,55;101,86;1061,64;1,71;26,57
03/02/2000;1,00;0,63;0,95;1,41;1,60;1,66;1,55;101,82;1064,57;1,72;26,64
04/02/2000;1,00;0,63;0,95;1,41;1,62;1,66;1,55;101,77;1063,52;1,71;26,59
05/02/2000;1,00;0,63;0,95;1,40;1,61;1,66;1,55;102,29;1060,12;1,71;26,49
06/02/2000;1,00;0,62;0,93;1,39;1,58;1,63;1,55;100,12;1038,53;1,69;26,04
07/02/2000;1,00;0,62;0,93;1,39;1,60;1,63;1,55;100,82;1040,86;1,69;26,05
08/02/2000;1,00;0,63;0,94;1,39;1,60;1,64;1,55;101,65;1043,13;1,69;26,09
09/02/2000;1,00;0,62;0,94;1,38;1,60;1,63;1,55;100,93;1041,94;1,68;26,02
10/02/2000;1,00;0,62;0,92;1,36;1,59;1,61;1,55;99,60;1024,17;1,66;25,51
11/02/2000;1,00;0,62;0,92;1,36;1,60;1,61;1,55;99,74;1023,24;1,66;25,37
12/02/2000;1,00;0,62;0,94;1,38;1,59;1,63;1,55;101,53;1040,91;1,68;25,83
13/02/2000;1,00;0,62;0,93;1,37;1,59;1,63;1,56;101,64;1039,13;1,68;25,78
14/02/2000;1,00;0,62;0,94;1,38;1,61;1,64;1,55;102,78;1049,69;1,69;26,03
15/02/2000;1,00;0,62;0,94;1,38;1,59;1,64;1,55;102,43;1047,88;1,68;25,99
16/02/2000;1,00;0,62;0,94;1,38;1,59;1,63;1,55;102,26;1046,46;1,68;26,07
17/02/2000;1,00;0,62;0,93;1,37;1,58;1,61;1,55;101,29;1036,07;1,65;25,82
18/02/2000;1,00;0,62;0,92;1,37;1,60;1,60;1,55;101,04;1033,61;1,65;25,77
19/02/2000;1,00;0,62;0,93;1,38;1,60;1,61;1,55;101,56;1033,69;1,65;25,83
20/02/2000;1,00;0,61;0,91;1,35;1,57;1,58;1,54;99,80;1020,03;1,63;25,40
21/02/2000;1,00;0,61;0,90;1,34;1,55;1,56;1,54;97,85;1007,88;1,62;25,09
22/02/2000;1,00;0,60;0,90;1,34;1,55;1,55;1,55;98,02;1007,80;1,62;25,05
23/02/2000;1,00;0,60;0,91;1,36;1,55;1,57;1,55;98,85;1015,08;1,63;25,19
24/02/2000;1,00;0,60;0,90;1,35;1,54;1,56;1,54;98,20;1009,34;1,63;25,10
25/02/2000;1,00;0,60;0,90;1,34;1,55;1,55;1,54;96,81;1000,37;1,61;25,27
26/02/2000;1,00;0,60;0,90;1,34;1,56;1,55;1,54;97,93;1007,19;1,62;25,04
27/02/2000;1,00;0,61;0,91;1,35;1,57;1,56;1,55;99,31;1018,62;1,64;25,30
28/02/2000;1,00;0,60;0,90;1,34;1,56;1,55;1,55;98,58;1006,25;1,62;24,98
29/02/2000;1,00;0,61;0,91;1,36;1,56;1,57;1,56;99,78;1018,55;9,22;25,37
01/03/2000;1,00;0,61;0,91;1,34;1,54;1,56;1,56;98,45;1012,50;1,64;25,19
02/03/2000;1,00;0,61;0,91;1,35;1,55;1,57;1,56;99,12;1017,04;1,66;25,34
03/03/2000;1,00;0,61;0,91;1,35;1,54;1,57;1,56;99,42;1017,99;1,65;25,32
04/03/2000;1,00;0,61;0,90;1,33;1,53;1,55;1,56;97,63;1006,13;1,64;25,05
05/03/2000;1,00;0,60;0,90;1,33;1,53;1,54;1,56;97,27;999,67;1,64;24,89
06/03/2000;1,00;0,60;0,89;1,32;1,57;1,53;1,55;95,70;994,08;1,62;24,71
07/03/2000;1,00;0,61;0,90;1,34;1,57;1,55;1,55;96,64;1003,74;1,64;24,96
08/03/2000;1,00;0,61;0,90;1,34;1,57;1,55;1,55;96,61;1005,10;1,64;25,01
09/03/2000;1,00;0,61;0,90;1,34;1,57;1,55;1,54;95,88;1001,50;1,64;24,99
10/03/2000;1,00;0,61;0,90;1,33;1,57;1,54;1,54;95,44;995,64;1,64;24,91
11/03/2000;1,00;0,61;0,89;1,32;1,56;1,54;1,55;94,80;989,11;1,63;24,79
12/03/2000;1,00;0,61;0,89;1,31;1,55;1,53;1,55;94,77;988,34;1,62;24,76
13/03/2000;1,00;0,61;0,89;1,31;1,55;1,53;1,55;94,77;984,42;1,62;24,72
14/03/2000;1,00;0,62;0,90;1,33;1,56;1,55;1,55;95,12;994,19;1,64;25,02
15/03/2000;1,00;0,61;0,89;1,31;1,55;1,53;1,55;94,18;982,01;1,62;24,76
16/03/2000;1,00;0,61;0,88;1,30;1,56;1,53;1,55;93,27;976,91;1,61;24,58
17/03/2000;1,00;0,60;0,87;1,29;1,57;1,50;1,55;91,21;963,19;1,58;24,16
18/03/2000;1,00;0,61;0,87;1,29;1,56;1,52;1,55;92,25;968,31;1,59;24,35
19/03/2000;1,00;0,61;0,86;1,27;1,54;1,49;1,53;91,35;953,08;1,56;23,95
20/03/2000;1,00;0,61;0,86;1,28;1,54;1,50;1,52;91,55;955,35;1,57;23,98
21/03/2000;1,00;0,61;0,87;1,28;1,56;1,51;1,53;92,83;959,55;1,58;24,06
22/03/2000;1,00;0,61;0,87;1,30;1,57;1,52;1,53;93,15;971,63;1,59;24,20
23/03/2000;1,00;0,61;0,86;1,28;1,57;1,50;1,53;92,64;965,65;1,58;23,92
24/03/2000;1,00;0,61;0,85;1,27;1,57;1,49;1,52;91,10;964,96;1,57;23,68
25/03/2000;1,00;0,61;0,85;1,27;1,57;1,49;1,52;91,31;962,59;1,59;23,77
26/03/2000;1,00;0,60;0,85;1,25;1,56;1,48;1,51;90,30;953,98;1,57;23,61
27/03/2000;1,00;0,60;0,85;1,27;1,58;1,49;1,51;90,72;959,25;1,58;23,67
28/03/2000;1,00;0,61;0,89;1,33;1,60;1,55;1,53;95,75;1008,12;1,65;24,72
29/03/2000;1,00;0,60;0,88;1,31;1,61;1,53;1,52;94,37;987,08;1,62;24,43
30/03/2000;1,00;0,60;0,88;1,30;1,60;1,52;1,52;93,95;978,97;1,62;24,38
31/03/2000;1,00;0,60;0,89;1,32;1,62;1,54;1,53;95,49;986,78;1,64;24,61
01/04/2000;1,00;0,60;0,88;1,32;1,61;1,54;1,53;94,98;984,98;1,63;24,50
02/04/2000;1,00;0,60;0,88;1,32;1,62;1,52;1,52;94,94;976,87;1,61;24,34
03/04/2000;1,00;0,60;0,88;1,32;1,62;1,53;1,52;95,49;984,06;1,62;24,51
04/04/2000;1,00;0,60;0,88;1,32;1,62;1,53;1,52;95,14;980,58;1,62;24,36
05/04/2000;1,00;0,60;0,87;1,31;1,63;1,53;1,52;95,31;977,32;1,62;24,34
06/04/2000;1,00;0,60;0,88;1,31;1,63;1,54;1,52;95,95;983,15;35,33;24,45
07/04/2000;1,00;0,60;0,87;1,30;1,63;1,52;1,53;94,82;971,25;1,61;24,34
08/04/2000;1,00;0,60;0,87;1,31;1,63;1,52;1,52;94,75;971,67;1,61;24,29
09/04/2000;1,00;0,60;0,87;1,31;1,64;1,53;1,52;94,20;977,10;1,62;24,28
10/04/2000;1,00;0,60;0,87;1,31;1,62;1,53;1,51;94,17;977,95;1,62;24,33
11/04/2000;1,00;0,59;0,86;1,30;1,63;1,52;1,51;93,00;970,74;1,61;24,18
12/04/2000;1,00;0,59;0,86;1,31;1,62;1,51;1,51;93,00;973,64;1,62;24,07
13/04/2000;1,00;0,59;0,85;1,29;1,62;1,49;1,51;92,09;960,04;1,59;23,73
14/04/2000;1,00;0,59;0,85;1,29;1,64;1,49;1,51;91,73;962,60;1,58;23,64
15/04/2000;1,00;0,59;0,85;1,29;1,63;1,50;1,51;92,27;969,29;1,60;23,79
16/04/2000;1,00;0,58;0,84;1,27;1,62;1,47;1,50;90,93;957,17;1,57;23,50
17/04/2000;1,00;0,58;0,85;1,28;1,60;1,48;1,51;92,06;954,44;1,59;23,64
18/04/2000;1,00;0,58;0,84;1,27;1,58;1,47;1,50;91,00;954,14;1,59;23,44
19/04/2000;1,00;0,58;0,84;1,27;1,59;1,47;1,50;90,76;953,07;1,59;23,34
20/04/2000;1,00;0,58;0,83;1,26;1,60;1,46;1,50;89,80;945,34;1,60;23,19
21/04/2000;1,00;0,58;0,83;1,25;1,60;1,45;1,51;89,30;938,67;1,59;23,20
22/04/2000;1,00;0,58;0,83;1,27;1,60;1,46;1,51;90,53;946,02;1,60;23,21
23/04/2000;1,00;0,58;0,85;1,30;1,61;1,49;1,52;92,21;965,25;1,63;23,69
24/04/2000;1,00;0,58;0,84;1,29;1,64;1,48;1,52;91,88;958,70;1,61;23,46
25/04/2000;1,00;0,59;0,86;1,30;1,63;1,49;1,53;92,83;972,42;54,65;23,83
26/04/2000;1,00;0,60;0,86;1,33;1,64;1,51;1,53;93,63;981,58;1,66;24,03
27/04/2000;1,00;0,60;0,87;1,34;1,65;1,52;1,53;93,63;991,12;1,68;24,35
28/04/2000;1,00;0,60;0,87;1,33;1,64;1,50;1,53;92,86;982,40;1,69;24,14
29/04/2000;1,00;0,60;0,86;1,31;1,63;1,49;1,52;92,13;976,77;1,68;23,91
30/04/2000;1,00;0,60;0,86;1,32;1,62;1,49;1,52;92,22;970,59;1,67;23,83
01/05/2000;1,00;0,60;0,85;1,32;1,63;1,49;1,52;91,55;967,24;1,68;23,69
02/05/2000;1,00;0,61;0,87;1,34;1,65;1,51;1,52;93,42;984,82;1,70;24,07
03/05/2000;1,00;0,60;0,86;1,33;1,66;1,50;1,52;92,82;981,09;1,69;23,95
04/05/2000;1,00;0,60;0,86;1,32;1,65;1,50;1,52;92,60;976,32;1,67;23,82
05/05/2000;1,00;0,60;0,86;1,33;1,65;1,50;1,52;93,22;976,51;1,68;23,85
06/05/2000;1,00;0,60;0,86;1,33;1,65;1,50;1,53;93,29;976,69;1,67;23,84
07/05/2000;1,00;0,60;0,85;1,33;1,64;1,49;1,52;92,95;975,55;1,67;23,78
08/05/2000;1,00;0,60;0,85;1,32;1,65;1,49;1,53;92,70;980,36;1,65;23,66
09/05/2000;1,00;0,60;0,85;1,32;1,66;1,49;1,52;93,28;988,49;1,61;23,58
10/05/2000;1,00;0,60;0,84;1,31;1,62;1,48;1,52;92,46;991,67;1,63;23,54
11/05/2000;1,00;0,60;0,84;1,30;1,62;1,48;1,52;92,90;1006,61;1,63;23,51
12/05/2000;1,00;0,60;0,84;1,30;1,61;1,48;1,52;93,78;1003,04;1,65;23,53
13/05/2000;1,00;0,60;0,84;1,29;1,62;1,48;1,52;93,44;998,63;1,64;23,40
14/05/2000;1,00;0,60;0,86;1,31;1,62;1,50;1,51;94,54;1015,76;1,70;23,86
15/05/2000;1,00;0,61;0,87;1,33;1,65;1,52;1,51;95,01;1040,16;1,70;24,09
16/05/2000;1,00;0,61;0,87;1,34;1,66;1,52;1,51;96,44;1055,54;1,70;24,22
17/05/2000;1,00;0,61;0,87;1,34;1,63;1,53;1,51;97,75;1056,06;18,78;24,35
18/05/2000;1,00;0,61;0,89;1,38;1,63;1,55;1,52;98,60;1084,55;1,77;24,91
19/05/2000;1,00;0,61;0,88;1,36;1,63;1,54;1,51;97,52;1059,40;1,73;24,65
20/05/2000;1,00;0,62;0,88;1,36;1,62;1,54;1,51;97,76;1058,92;1,73;24,68
21/05/2000;1,00;0,62;0,89;1,36;1,63;1,55;1,52;98,90;1071,37;1,76;25,01
22/05/2000;1,00;0,61;0,89;1,36;1,63;1,55;1,51;98,75;1058,51;35,47;24,86
23/05/2000;1,00;0,60;0,88;1,34;1,62;1,53;1,51;97,53;1041,51;1,73;24,62
24/05/2000;1,00;0,61;0,88;1,34;1,62;1,52;1,50;97,89;1045,50;1,73;24,52
25/05/2000;1,00;0,60;0,87;1,34;1,62;1,52;1,50;98,40;1042,50;1,72;24,50
26/05/2000;1,00;0,60;0,88;1,34;1,63;1,54;1,51;99,55;1062,89;1,74;24,71
27/05/2000;1,00;0,61;0,90;1,36;1,65;1,56;1,51;100,93;1084,82;1,77;25,11
28/05/2000;1,00;0,61;0,90;1,37;1,65;1,56;1,51;100,54;1080,40;1,75;25,03
29/05/2000;1,00;0,61;0,89;1,36;1,65;1,55;1,51;99,96;1075,93;1,74;24,89
30/05/2000;1,00;0,62;0,91;1,38;1,65;1,57;1,52;102,05;1102,48;1,77;25,36
31/05/2000;1,00;0,62;0,91;1,39;1,66;1,58;1,52;102,37;1122,49;1,80;25,58
01/06/2000;1,00;0,62;0,92;1,41;1,66;1,60;1,52;103,78;1143,27;1,81;25,88
02/06/2000;1,00;0,62;1,48;1,60;1,70;2,48;1,37;147,51;1751,04;43,14;91,90
03/06/2000;1,00;0,83;1,95;1,51;1,62;2,86;1,67;91,85;946,07;39,30;33,25
04/06/2000;1,00;0,63;0,93;1,41;1,67;1,61;1,52;106,08;1171,66;1,83;26,52
05/06/2000;1,00;0,62;0,93;1,40;1,68;1,61;1,53;106,40;1162,95;1,82;26,63
06/06/2000;1,00;0,62;0,93;1,40;1,68;1,61;1,52;106,92;1177,08;1,81;26,67
07/06/2000;1,00;0,78;2,06;1,41;1,76;2,59;1,56;116,80;1743,50;54,65;55,38
08/06/2000;1,00;0,63;0,94;1,41;1,68;1,64;1,52;108,26;1202,37;1,83;26,90
09/06/2000;1,00;0,63;0,95;1,43;1,69;1,65;1,52;108,88;1211,17;1,85;27,22
10/06/2000;1,00;0,63;0,95;1,41;1,68;1,64;1,52;108,25;1190,57;1,83;26,86
11/06/2000;1,00;0,63;0,95;1,43;1,67;1,66;1,53;111,22;1204,87;1,86;27,11
12/06/2000;1,00;0,63;0,95;1,42;1,67;1,64;1,53;110,55;1202,46;1,86;27,00
13/06/2000;1,00;0,63;0,94;1,41;1,68;1,63;1,52;108,78;1206,88;1,83;26,73
14/06/2000;1,00;0,63;0,94;1,41;1,68;1,63;1,52;109,33;1192,31;1,83;26,78
15/06/2000;1,00;0,64;0,95;1,43;1,71;1,65;1,53;111,75;1217,13;1,86;27,01
16/06/2000;1,00;0,64;0,95;1,42;1,70;1,65;1,54;112,35;1223,19;1,87;27,07
17/06/2000;1,00;0,64;0,94;1,42;1,70;1,64;1,54;111,92;1212,25;1,84;26,72
18/06/2000;1,00;0,64;0,94;1,41;1,69;1,63;1,54;111,27;1207,37;1,84;26,71
19/06/2000;1,00;0,64;0,94;1,42;1,69;1,63;1,54;110,60;1200,81;1,83;26,67
20/06/2000;1,00;0,64;0,94;1,42;1,69;1,64;1,53;111,28;1207,47;1,84;26,69
21/06/2000;1,00;0,64;0,94;1,42;1,68;1,63;1,53;110,66;1200,85;1,84;26,68
22/06/2000;1,00;0,64;0,93;1,40;1,68;1,61;1,53;108,28;1183,08;1,82;26,42
